HSA #,HSA name,State,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
45185,Monahans,TX,293,7057.22,7560.02,3176.32,3460.53,1902.8,1978.26,996.62,1073.09,315.1,338.12,443.17,498.02,244.37,240.38
45187,Mount Pleasant,TX,808,7576,8300.38,3722.65,4287.63,1925.57,1990.3,671.61,741.47,698.61,717.71,,,476.88,464.28
45188,Mount Vernon,TX,277,6677.44,7115.12,3446.14,3772.11,1891.23,1940.78,559.95,597.19,541.79,573.32,,,235.13,233.81
45189,Muenster,TX,163,6520.03,7379.21,2973.37,3579.04,1276.23,1406.48,1147.36,1244.38,658.96,651.03,,,163.79,159.28
45191,Nacogdoches,TX,2661,7004.76,7946.34,3617.69,4243.77,1787.07,2019.08,592.77,656.08,510.78,534.78,57.2,66.66,429.08,417.01
45194,Navasota,TX,311,6115.46,6424.72,2712.03,2931.32,1834.78,1859.7,553.17,581.85,639.38,673.97,,,337,325.6
45196,New Braunfels,TX,1858,5981.42,6597.09,3023.84,3503.77,1836.43,1911.18,529.16,559.9,200.55,213.77,212.56,233.96,171.61,168.68
45197,Nocona,TX,252,6194.03,7062.78,2948.14,3731.08,1678.66,1693.25,826.98,910.87,391.37,390.45,,,339.83,325.96
45198,Odessa,TX,2631,7177.2,7511.42,3730.25,3870.11,1916.02,2079.02,498.26,509.34,398.4,409.4,350.15,351.19,307.67,313.65
45199,Olney,TX,202,8701.72,9980.14,5414.65,6588.39,1669.29,1724.09,622.16,683.17,517.24,552.4,,,363.02,356.11
45200,Orange,TX,1269,8129.21,8832.5,4175.23,4720.67,2204.11,2251.59,627.09,677.35,535.31,586.17,171.02,196.07,422.75,412.33
45201,Palacios,TX,175,5422.46,5474.94,2603.62,2522.88,1299.74,1337.1,963.78,1053.25,,,,,247.56,239.91
45202,Palestine,TX,1530,7186.47,7606.28,3603.31,3886.72,2013.95,2080.83,606.05,660.57,399.11,425.67,38.26,43.56,524.47,506.84
45203,Pampa,TX,695,6609.97,7272.49,3346.84,3624.92,1888.92,2182.72,405.71,436.88,456.36,460.77,314.17,369.57,218.17,215.07
45204,Paris,TX,2509,7663.96,8706.6,3810.05,4582.37,1902.04,1987.49,560.52,620.59,906.26,1015.46,76.12,89.39,420.09,420.05
45205,Pasadena,TX,2620,9671.52,9689.57,5586.7,5676.3,2505.12,2457.09,522.63,519.05,519.29,519.61,236.08,225.9,328.94,320.14
45207,Pecos,TX,316,6777.78,7247.38,3544.01,3885.79,1640.7,1728.11,672.06,714.67,634.75,649.79,,,247.44,240.45
45208,Perryton,TX,253,3805.12,4557.7,1667.92,2068.58,1140.61,1464.02,461.53,498.97,,,,,247.21,248.1
45209,Pittsburg,TX,376,7629.39,8231.01,3743.11,4223.22,2031.27,2073.92,601.8,653.43,491.86,514.49,,,610.33,587
45211,Plano,TX,2822,7208.67,7456.06,3418.13,3649.84,2224.76,2258.69,621.6,616.14,489.24,488.07,240.17,239.47,216.64,208.64
45212,Port Arthur,TX,2955,7695.05,8303.96,3470.76,3894.71,2210.92,2265.81,777.97,837.17,607.54,664.85,141.14,166.45,473.11,456.76
45213,Port Lavaca,TX,416,6201.06,6914.73,3152.85,3670.24,1499.03,1587.78,828.06,903.68,418.69,449.18,,,234.42,229.54
45215,Quanah,TX,152,4784.31,5564.62,2240.82,2837.08,1460,1543.34,585.89,643.7,303.91,345.81,,,204.88,206.84
45216,Quitman,TX,402,6947.27,7451.76,3370.46,3783.54,1877.1,1944.89,637.34,649.95,461.57,481.64,144.96,150.44,477.5,467.24
45218,Rankin,TX,17,6805.83,6882.18,,,1687.86,1650.55,801.79,870.91,,,,,,
45219,Refugio,TX,245,8150.44,8589.46,4054.75,4231.82,1923.3,1973.16,1542.24,1706.26,242.33,264.62,,,271.04,269.14
45221,Richmond,TX,1296,7578.57,7720.3,3983.8,4098.19,1976.58,2006.97,613.23,613.87,347.18,347.13,348.34,359.97,323.96,313.42
45223,Rockdale,TX,283,5328.61,5581.79,2633.33,2743.29,1229.75,1279.58,640.52,663.83,346.58,380.19,253.74,296.56,232.65,229.59
45224,Rotan,TX,133,7740.6,8444.44,3835.83,4271.53,1751.42,1821.06,1381.94,1549.11,375.07,372.03,,,316.27,311.77
45225,Round Rock,TX,676,7550.45,7769.62,3983.5,4139.63,2059.38,2097.59,519.34,522.1,542.22,552.49,198.17,218.9,263.79,258.09
45226,Rowlett,TX,1228,7763.26,8018.91,3854.32,4217.81,2412.34,2348.82,480.56,473.57,497.29,493.64,205.76,182.8,319.21,314.26
45228,San Angelo,TX,3587,6115.9,6856.37,3207.14,3676.58,1546.95,1682.7,515.82,559.42,302.85,330.68,326.95,393.22,215.04,213.63
45229,San Antonio,TX,22679,7071.01,7477.41,3478.53,3712,2063.24,2152.98,562.57,598.67,426.01,456.56,296.36,321.28,247.93,241.5
45232,San Marcos,TX,817,7435.02,7800.85,3459,3733.48,2240.19,2289.97,819.01,829.22,317.65,326.21,363.43,396.08,245.22,239.38
45233,Seguin,TX,1285,6516.06,7131.79,3326.08,3784.47,1867.68,1950.58,679.69,720.99,249.44,267.5,168.43,193.07,225.68,217.78
45235,Seymour,TX,354,6204.3,7178.24,3048.61,3774.35,1412.22,1493.02,965.54,1068.15,471.62,520.98,,,262.02,260.3
45236,Shamrock,TX,120,5925.57,6706.59,3045.53,3576.65,1275.01,1472.6,791.98,887.72,,,,,303.46,298.76
45237,Sherman,TX,2258,7834.98,8686.32,3980.99,4574,2123.45,2342.85,535.83,547.45,778.15,804.32,77.87,85.6,358.79,350.61
45240,Snyder,TX,463,6268.21,6860.45,3202.81,3591.39,1487.32,1590.94,781.6,828.35,325.14,361.27,202.63,229.77,276.03,271.22
45241,Sonora,TX,104,4559.67,4964.91,1698.49,1788.42,1011.74,1097.2,1189.88,1348.18,,,,,283.58,288.45
45245,Stephenville,TX,879,6372.74,6953.6,3427.6,3846.19,1542.76,1623.36,530.34,574.69,442.04,445.28,147.81,181.3,287.05,282.74
45246,Sulphur Springs,TX,865,6467.44,7467.27,3174.89,3703.98,1684.66,2061.62,574.57,627.94,499.42,508.52,212.68,243.41,331.08,330.16
45248,Sweetwater,TX,479,6058.07,6980.65,3372.74,4155.21,1462.52,1499.98,639.59,713.4,262.46,276.78,,,234.49,232.79
45250,Taylor,TX,420,5955.36,6170.25,3193.47,3265.72,1516.55,1655.24,622.47,618.93,227.44,228.45,,,224.17,219.6
45251,Temple,TX,1726,6341.79,6358.43,3360.66,3280.25,1071.78,1182.08,979.57,947.91,303.49,303.4,404.15,429.14,210.5,204.54
45252,Terrell,TX,1075,7863.74,8029.29,3923.77,4167.34,2132.36,2116.2,508.13,504.43,712.92,706.91,207.46,168.63,393.44,379.75
45253,Texarkana,TX,2335,6893.45,7804.35,3654.5,4326.42,1886,2037.08,421.95,462.76,463.18,499.9,100.37,118.55,364.71,356.8
45254,Texas City,TX,1847,7842.65,7961.14,4166.84,4266.48,1778.4,1799.72,702.2,710.82,366.2,370.42,376.26,376.79,445.95,433.26
45257,Tomball,TX,1728,8498.5,8776.65,4273.35,4631.12,2574.28,2508.57,712.26,708.29,433.69,433.62,178.44,181.6,322.98,315.36
45258,Trinity,TX,402,6451.6,6925.29,2737.16,3136.95,1665.95,1671.54,936.68,982.83,633.34,645.83,130.19,157.39,364.54,352.16
45260,Tyler,TX,7745,7126.82,7484.66,3516.23,3798.84,2048.65,2130.87,612.94,621.35,453.49,463.89,147.83,124.92,349.63,346.5
45261,Uvalde,TX,616,5026.36,5744.99,2452.31,2877.03,1255.03,1435.9,885.04,982.95,213.66,223.79,,,152.52,152.89
45263,Vernon,TX,442,7126,8261.15,3388.55,4241.54,2035.49,2174.11,688.21,750.02,712.14,781.92,,,266.1,264.04
45264,Victoria,TX,3042,7158.23,7861.63,3749.45,4263.49,1870.87,1969.76,698.75,744.09,434.25,465.51,132.4,158.54,269.84,260.94
45265,Waco,TX,4631,5159.62,5758.83,2518.91,2964.54,1481.13,1553.29,533.47,577.08,188.45,204.49,176.51,202.46,260.79,254.58
45266,Waxahachie,TX,1219,6632.36,6798.79,3602.72,3765.4,1577.9,1596.2,473.52,469.67,360.03,363.49,291.3,292.16,329.1,315.52
45267,Weatherford,TX,1175,6900.96,7331.12,3338.42,3717.82,1901.47,1932.68,591.41,601.05,373.92,382.61,437.22,449.19,268.69,262.89
45268,Webster,TX,3022,7425.2,7542.49,3872.02,4056.3,2100.93,2046.65,616.92,616.15,352.76,355.8,285.51,285.4,210.44,200.54
45269,Weimar,TX,584,7190.35,7862.24,4136.57,4657.91,1591.82,1650.96,792.34,861.65,280.12,291.78,,,310.69,301.32
45270,Wellington,TX,119,7278.09,8192.05,4416.42,5003.66,1591.83,1781.83,647.71,716.79,,,,,299.47,298.79
45271,Weslaco,TX,2371,7805.28,7893.88,3734.91,3592.17,2319.15,2389.39,633.68,690.67,687.58,754.09,114.51,138.17,264.62,258.88
45273,Wharton,TX,559,6639.9,7048.95,3490.82,3823.42,1891.67,1953.06,596.95,631.05,266.23,264.95,,,354.56,340.54
45274,Wheeler,TX,68,10981.77,12047.63,5756.15,6296.89,1845.67,1880.34,1579.64,1726.34,,,,,103.15,102.9
45275,Whitney,TX,320,7403.7,7934.6,3914.83,4276.63,1550.75,1625.75,850.53,920.71,406.49,417.41,,,500.12,490.83
45276,Wichita Falls,TX,3910,7009.65,7916.22,3426.38,4148.19,2016.51,2125.75,606.67,651.37,545.46,591.73,146.94,136.86,275.28,274.05
45277,Winnie,TX,154,11025.51,10666.04,6431.63,5960.58,2622.51,2638.8,784.73,806,717.57,775.62,,,344.12,332
45278,Winnsboro,TX,383,8137.07,8507.87,4983.03,5222.91,1746.03,1790.42,631.79,676.35,290.64,306.13,205.64,228.35,287.26,283.23
45279,Winters,TX,121,4006.99,4542.37,1148.16,1298.26,1324.96,1575.81,497.32,556.39,580.49,643.71,,,382.28,378.28
45280,Woodville,TX,480,8511.09,9345.14,3725.9,4319.03,2472.25,2611.56,824.5,901.18,680.69,674.86,243.94,290.15,576.21,561.78
45281,Wylie,TX,358,7762.92,7900.57,3901.96,4089.93,1997.11,1979.84,638.02,634.89,892.81,889.38,,,361.03,350.66
99999,United States,US,5372448,6755.61,6755.61,3513.61,3513.61,1907.23,1907.23,638.66,638.66,314.93,314.93,158.4,158.4,222.78,222.78
46001,American Fork,UT,1124,6029.01,6171.6,2315.76,2478.73,1483.19,1487.17,562.89,553.04,847.71,840.65,620.59,610.65,272.46,285.88
46002,Beaver,UT,94,5992.84,6232.81,3627.65,3816.61,986.31,983.92,607.59,619.24,341.59,352.86,,,216.8,240.54
46003,Bountiful,UT,1563,4972.8,5103.9,2300.91,2393.64,1321.75,1383.38,589.4,580.41,251.9,250.39,331.45,310.36,189.36,198.93
46004,Brigham City,UT,619,4943.85,5249.07,2414.49,2663.15,1173.72,1216.03,472.65,476.95,278.2,276.6,455.15,461.36,196.35,204.26
46005,Cedar City,UT,524,5389.99,5648.17,2264.99,2486.07,1491.67,1503.94,527.85,535.46,440.55,448.97,345.85,344.86,344.09,360.41
46006,Delta,UT,148,4752.49,4846.9,2507.97,2569.95,1260.73,1300.36,439.05,440.55,,,,,246.31,253.94
46007,Fillmore,UT,120,6625.37,6400.39,3714.44,3411.23,1209.77,1220.74,480.24,481.84,317.44,319.88,,,256.46,281.9
46008,Gunnison,UT,276,4079.47,4377.6,1939.93,2155.5,945.91,982.38,344.3,349.71,500.35,517,,,356.62,380.8
46010,Kanab,UT,216,4770.95,5013.58,2047.45,2243.76,1240.67,1273.38,647.04,626.37,310.55,315.13,,,396.53,425.73
46011,Layton,UT,1588,6088.63,6185,2946.33,3044.49,1525.84,1557.69,552.55,544.88,320.55,319.1,523.96,489.01,264.72,274.67
46012,Logan,UT,1282,4473.15,4818.66,1995.93,2261.6,1157.48,1208.88,597.5,607.54,277.29,279.06,215.6,217.93,242.33,259.79
46013,Milford,UT,44,3658.79,4045.93,,,1028.68,1072.56,672.28,686.26,,,,,514.52,538.61
46014,Moab,UT,204,4749.85,4827.47,2168.51,2191.01,925.74,944.65,1176.97,1192.54,213.33,211.67,,,210.4,229.62
46015,Monticello,UT,130,4258.38,4445.49,2137.39,2290.12,862.73,867.13,793.73,802.9,,,,,252.09,269.63
46016,Monument Valley,UT,20,1970.32,1974.99,,,651.87,605.24,180.22,178.19,,,,,,
46017,Mount Pleasant,UT,263,5600.91,5793.62,2661.78,2810.22,1409.28,1410.34,495.26,498.67,515.37,529.03,,,264.4,283.79
46019,Nephi,UT,133,5975.61,6163.37,3205.23,3301.12,1284.3,1308.74,627,628.35,,,,,239.94,250.63
46020,Ogden,UT,3723,5430.71,5563.82,2293.99,2395.59,1504.43,1526.87,474.74,468.67,294.04,292.62,651.89,659.69,236.46,250.16
46022,Panguitch,UT,162,3494.29,3832.29,1483.72,1769.71,841.18,855.59,464.93,473.15,,,,,360.93,397.1
46023,Payson,UT,807,6668.47,6841.91,3012.2,3155.46,1550.87,1592.3,708.69,695.74,749.71,743.66,314.94,312.78,386.11,400.32
46024,Price,UT,588,5333.13,5561.17,2566.33,2724.61,1205.56,1230.39,707.6,718.26,352.15,349.74,220.6,242.21,314.33,334.41
46025,Provo,UT,2590,5880.16,5952.6,2615.64,2682.14,1514.08,1536.54,476.28,468.14,745.04,738.82,317.59,311.96,226.49,235.01
46026,Richfield,UT,464,5226.61,5577.13,2360.75,2668.17,1247.81,1256.88,555.1,562.17,586.8,600.02,,,455.4,473.7
46027,Roosevelt,UT,371,4564.83,4748.6,2036.25,2139.62,1086.27,1108.06,620.91,629.49,197.19,202.33,,,330.74,345.61
46028,Salt Lake City,UT,13598,5579.04,5671.52,2678.45,2753.08,1348.43,1391,585.59,577.4,459.48,456.99,278.95,255.41,245.2,256
46030,St. George,UT,3020,6058.72,6084.13,2806.24,2850.03,1671.47,1660.16,657.81,667.5,391.59,395.95,268.85,240.91,281.21,291.92
46032,Tremonton,UT,238,4091.92,4287.13,1895.87,2051.58,1117.72,1160.13,552.77,562.32,,,,,187.27,194.9
46033,Vernal,UT,413,4724.25,4991.67,2060.61,2255.23,1049.31,1068.45,694.83,699.73,221.58,221.22,,,328.48,353.15
49001,Abingdon,VA,1101,5649.34,6220.77,2793.13,3166.84,1337.04,1412.92,550.42,599.48,594.06,653.44,124.07,144.32,281.07,280.33
49002,Alexandria,VA,4082,6207.69,6044.22,2992.33,3013.68,2159.08,2030.26,563.72,532.35,258.58,244.8,105.8,95.87,131.13,129.32
49003,Arlington,VA,3028,5710.91,5445.13,2716.79,2595.91,1975.14,1887.26,533.36,504.39,256.09,243.17,140.34,125.81,101.9,101.41
49004,Bedford,VA,776,4772.17,5227.01,2548.89,2900.49,1281.81,1333.28,495.56,516.24,160.29,171.49,111.85,127.45,172.91,176.62
49005,Big Stone Gap,VA,299,6918.34,7953.71,3743.76,4453.34,1504.43,1706.7,556.37,599.16,722.92,786.36,,,246.33,246.02
49006,Blacksburg,VA,1216,5346.74,6011.72,2638.9,3143.26,1455.96,1542,610.34,651.82,351.34,378.25,66.54,78.11,230.43,227.61
49007,Charlottesville,VA,5103,5917.68,5548.02,3279.43,2882.57,1286.02,1340.94,777.58,750.02,232.35,224.22,185.7,195.29,151.08,151.01
49008,Chesapeake,VA,2442,6166.99,6996.16,3033.02,3656.25,1900.52,2034.65,551.05,591.68,285.7,308.63,95.98,110.1,295.98,291.68
49009,Clintwood,VA,282,6072.63,6780.33,3137.23,3584.82,1389.48,1540.21,694.02,747.99,651.61,708.29,,,227.7,228.38
49010,Culpeper,VA,918,6915.34,6568.25,3826.78,3467.3,1578.45,1635.06,802.75,761,251.87,238.7,240.68,251.99,211.78,211.36
49011,Danville,VA,3306,5559.91,5887.02,2808.85,2981.4,1789.04,1898.94,474.7,497.31,208.83,220.9,29.18,34.25,257.02,262.8
49012,Emporia,VA,800,4908.28,5519.57,2695.58,3123.78,1307.73,1461.55,552.95,587.57,144.8,154.99,,,154.6,154.88
49013,Fairfax,VA,793,6441.43,6346.72,3312.25,3361.64,1961.96,1875.74,458.06,435.72,357.69,341.94,163.4,145.21,188.64,188.89
49014,Falls Church,VA,7797,5893.84,5540.66,2810.67,2646.06,1982.49,1864,483.34,458.24,272.39,258.96,218.48,188.72,117.26,115.9
49015,Farmville,VA,922,4980.7,5459.71,2834.12,3162.91,1142.8,1226.68,534.41,564.58,111.36,116.78,163.93,198.11,182.08,184.15
49016,Franklin,VA,690,4817.16,5423.29,2316.48,2723.25,1330.11,1435.71,715.36,771.94,171.76,185.17,121.52,137.04,152.95,155.86
49017,Fredericksburg,VA,4135,6051.71,6155.46,3194.47,3264.32,1792.11,1863.79,499.21,474.97,239.98,228.88,135.1,131.34,190.35,191.09
49018,Front Royal,VA,689,5151.72,5144.26,2706.14,2651.07,1279.56,1338.85,579.45,567.26,173.75,167.51,243.54,243.84,173.55,178.24
49019,Galax,VA,1582,5335.76,5959.44,2764.36,3168,1257.14,1400.7,524.93,558.29,373.49,405.66,83.03,96.37,355.77,353.81
49020,Gloucester,VA,1331,4879.05,5276.54,2565.55,2836.57,1381.54,1446.17,484.82,517.04,223.25,240.31,73.24,85.25,149.19,149.92
49021,Grundy,VA,507,7014.53,8055.31,3963.36,4804.38,1485.74,1573.86,738.63,797.72,365.54,399.5,,,347.35,349.61
49022,Hampton,VA,1783,5062.47,5664.57,2274.02,2719.84,1790.08,1868.96,574.55,618.28,211.55,227.44,65.75,75.03,159.87,159.79
49023,Harrisonburg,VA,3170,5444.39,5730.02,3152.42,3270.08,1191.87,1289.17,703.45,750.86,156.56,168.01,55.15,64.01,191.52,190.29
49024,Hopewell,VA,822,5775.99,6226.83,3104.35,3426.18,1459.05,1573.1,612.35,621.55,332.37,342.28,,,230.81,228.97
49025,Hot Springs,VA,150,7393.74,7331.63,4461.25,4153.35,1175.44,1257.55,861.7,916.68,224.37,243.53,,,259.78,256.79
49026,Kilmarnock,VA,1557,4612.16,5010.1,2299.91,2560.77,1381.38,1471.1,489.67,518.62,215.39,232.41,39.32,46.13,184.63,178.92
49027,Lebanon,VA,738,7029.57,7839.45,3571.74,4156.48,1305.11,1386.8,712.57,768.44,1209.62,1314.89,,,342.4,341.99
49028,Leesburg,VA,1607,6605.51,6448.61,3225.15,3192.69,2059.24,2068.9,613.81,579.95,276.64,263.42,295.33,207.32,130.38,131.15
49029,Lexington,VA,952,4965.81,5388.12,2656.12,2877.12,1301.98,1434.8,635.79,672.13,154.5,167.35,,,136.05,138.08
49030,Low Moor,VA,782,6179.07,6985.83,3426.81,4035.91,1498.75,1599.54,515.11,552.73,360.63,391.53,124.15,150.33,252.63,252.62
49031,Luray,VA,539,6736.25,6729.76,4247.97,4124.77,1119.06,1161.79,871.8,915.84,279.53,299.77,,,208.1,207.86
49032,Lynchburg,VA,5639,5106.25,5509.78,2682.6,3019.09,1477,1521.22,516.05,529.79,123.74,127.86,79.21,85.24,225.47,225.37
49033,Manassas,VA,1601,5847.77,5736.24,3053.27,3016.56,1686.81,1671.28,513.41,484.98,258.98,244.41,184.35,163.01,155.21,158.4
49034,Marion,VA,1077,5757.25,6498.48,2875.64,3392,1327.51,1439.86,573.84,618.83,518.64,564.59,184.8,216.1,314.33,312.51
49035,Martinsville,VA,2390,5276.92,5892.91,2844.26,3273.02,1250.55,1359.13,625.03,669.35,290.78,314.85,41.7,49.87,208.63,211.64
49036,Nassawadox,VA,1218,5650.98,6187.46,2685.33,3009.63,1464.48,1547.27,755.02,810.43,271.59,293.29,288.14,336.05,180.44,180.02
49037,Newport News,VA,5983,5265.66,5854.6,2652.8,3095.35,1642.44,1731.43,530.57,569.28,184.17,198.3,54.14,61.22,201.39,199.1
49038,Norfolk,VA,6201,6044.34,6713.56,2970.37,3446.05,1833.5,1945,700.41,753.16,228.47,246.54,95.07,108.3,216,212.44
49039,Norton,VA,645,7699.04,8790.53,4239.07,5051.11,1607.1,1752.32,671.72,725.12,756.68,823.22,160.24,193.79,344.1,337.87
49040,Pearisburg,VA,601,5667.04,6384.99,3212.08,3589.39,1250.43,1502.43,672.19,721.11,262.83,288.33,,,243.15,243.83
49041,Pennington Gap,VA,443,6878.76,7681.69,3910.94,4517.6,1224.9,1300.87,630.97,681.66,809.62,882.32,,,348.19,343.11
49042,Petersburg,VA,2779,5608.66,6041.94,2903.07,3210.98,1588.06,1701.36,558.97,569.33,263.11,269.3,88.51,89.66,198.96,198.22
49043,Portsmouth,VA,3745,5954.29,6649.67,2827.21,3319.21,1878.78,2005.27,652.36,698.29,280.15,301.6,86.46,96.12,230.61,226.22
49044,Pulaski,VA,615,6127.46,6950.98,3224.77,3830.76,1458.46,1584.19,555.44,597.46,465.34,504.99,,,380.5,380.8
49045,Radford,VA,955,6848.44,7649.7,3758.97,4376.8,1677.63,1765.36,677.86,726.22,349.1,377.75,93.01,109.88,301.28,299.79
49046,Reston,VA,1455,6319.23,6035.05,2801.92,2727.46,2077.43,1989.49,526.19,501.68,333.8,320.6,390.6,304.03,187.08,187.31
49047,Richlands,VA,647,6601.47,7468.81,3208.39,3886.18,1374.78,1448.64,700.21,744.03,790.78,859.82,,,341.17,331.48
49048,Richmond,VA,20003,5604.22,6037.93,2923.02,3236.69,1583.17,1688.95,529.21,537.88,250.92,256.67,125.43,128.4,192.6,191.69
49049,Roanoke,VA,7000,5302.86,5836.21,2808.73,3190.11,1523.71,1611.62,519.97,554.27,189.07,203.74,85.07,99.96,174.84,174.94
49050,Rocky Mount,VA,720,5035.59,5679.04,2606.76,2951.11,1218.66,1415.04,629.69,676,231.66,251.14,187.34,227.8,165.69,164.27
49051,Salem,VA,1526,5173.06,5862.57,2720.16,3276.87,1500.19,1556.18,466.78,498.84,142.36,153.41,115.74,138.4,225.27,236.73
49052,South Boston,VA,1855,4653.56,5075.8,2409.88,2726.81,1298.6,1353.67,501.36,531.45,165.02,178.55,30.71,34.47,236.89,239.15
49053,South Hill,VA,958,4839.97,5345.62,2785.53,3155.68,1279.7,1389.95,461.62,486.39,112.28,120.76,,,166.18,164.84
49054,Staunton,VA,3276,6119.87,6352.4,3548.07,3646.37,1327.89,1388.14,742.98,782.21,172.38,184.42,125.56,143.37,207.11,209.63
49055,Stuart,VA,481,6704.69,7114.9,3657.11,3876.59,1410.67,1501.35,730.03,775.42,636.28,688.17,,,279.03,280.59
49056,Suffolk,VA,1673,5680.88,6326.59,2743.57,3216.36,1688.99,1774.17,696.59,745.5,245.44,264.31,100.39,117.91,201.07,197.76
49057,Tappahannock,VA,780,5577.51,6149.04,3062.3,3486.57,1467.34,1554.69,485.39,512.4,206.25,222.05,172.26,188.52,183.89,186.6
49058,Tazewell,VA,379,6063.59,6690.01,3087.4,3507.26,1475.53,1576.68,501.55,545.95,512.66,556.73,,,405.81,403.02
49059,Virginia Beach,VA,5060,6201.24,6917.29,2876.34,3404.85,1995.57,2099.44,712.79,763.93,258.66,279.39,132.86,149.92,215.61,212.75
49060,Warrenton,VA,1262,6262.24,6263.03,3324.08,3369.24,1485.49,1513.48,866.29,820.62,245.64,232.89,198.14,183.24,138.33,139.67
49062,Williamsburg,VA,2326,4908.83,5306.18,2179.9,2455.81,1805.78,1876.4,541.45,576.69,186.93,200.95,28.9,31.9,146.88,145.22
49063,Winchester,VA,3086,5648.62,5992.29,3257.18,3425.71,1373.28,1480.43,431.23,457.98,229.37,245.26,197.12,216.58,175.35,179.48
49065,Woodbridge,VA,1435,6107.7,6009.65,3042.05,2994.07,1844.82,1856.29,586.64,556.78,225.97,216.49,202.02,177.68,209.59,208.65
49066,Woodstock,VA,795,5286.75,5697.91,2720.16,2968.88,1319.24,1404.48,801.17,844.85,206.25,223.17,107.53,123.03,132.44,134.5
49067,Wytheville,VA,927,5516.08,6193.13,2945.42,3239.29,1333.7,1607.51,469.23,502.29,274.36,297.94,227,274.4,281.08,282.73
47002,Bennington,VT,1413,5944.38,6094.47,3005.22,3104.55,1585.78,1610.11,706.47,718.49,418.47,432.38,,,201.03,198.31
47003,Berlin,VT,1604,4999.14,4943.98,2262.94,2128.56,1098.53,1148.21,776.92,784.65,662.61,681.55,98.42,107.57,127.57,125.84
47004,Brattleboro,VT,686,5602.9,5515.81,3061.59,2919.55,1325.5,1360.32,745.63,750.07,229.21,234.09,,,159.1,157.5
47005,Burlington,VT,2944,6048.49,5414.74,3200.48,2551.62,1569.13,1595.42,742.62,725.89,319.81,316.66,104.6,112.57,117.18,116.73
47006,Middlebury,VT,679,5453.2,5298.15,2523.97,2286.79,1380.27,1426.84,675.26,677.72,667.74,687.38,123.74,139.41,111.8,113.21
47007,Morrisville,VT,610,5504.7,5255.46,2831.48,2511.15,1182.75,1242.67,806.44,812.19,474.93,488.79,,,192.76,178.75
47008,Newport,VT,751,6615.97,6443.77,3548.09,3319.53,1070.29,1096.11,1271.72,1284.01,490.35,503.83,,,243.59,243.48
47009,Randolph,VT,465,6388.81,5813.96,3584.86,2960.35,978.31,996.68,1275.82,1292.03,380.98,391.99,,,120.22,120.73
47010,Rutland,VT,1800,6188.28,6074.41,3452.87,3253.83,1290.56,1345.2,848.26,861.32,422.44,434.17,65.84,69.18,128.76,128.67
47011,Springfield,VT,952,5692,5312.91,3309.46,2870.73,1081.09,1122.17,762.71,766.73,401.58,413.35,,,143.59,142.26
47012,St. Albans,VT,957,5210.12,5061.25,2593.76,2391.26,1212.29,1281.73,766.05,749.93,489.9,484.08,,,143.74,145
47013,St. Johnsbury,VT,699,4967.31,4900.76,2375.93,2252.36,873.14,907.71,995.56,1004.16,553.54,569.36,,,181.82,180.15
47014,Townshend,VT,128,4440.3,4268.24,2220.35,1983.91,898.77,936.08,1121.49,1138.96,,,,,106.38,109.82
47015,Windsor,VT,248,6917.55,6392.05,3881.13,3313.19,897.65,905.91,1586.09,1598.79,338.21,348.81,,,129.55,129
50001,Aberdeen,WA,1624,5431.87,5341.69,2789.66,2751.63,1571.05,1546.47,555.46,528.11,227.49,222.34,46.59,46.46,242.14,247.53
50002,Anacortes,WA,1040,5353.13,5160.97,2753.42,2606.12,1354.67,1348.49,798.57,758.26,166.25,154.01,132.08,142.22,150.47,152.74
50003,Arlington,WA,411,6589.88,6215.5,3460.82,3223.91,1737.86,1697,662.83,604.68,360.6,326.41,,,303.6,299.43
50004,Auburn,WA,828,6353.82,5818.96,3363.84,3005.78,1837.98,1740.02,793.26,720.03,158.51,146.67,,,155.04,162.59
50005,Bellevue,WA,3616,6041.03,5592.8,2876.36,2646.18,1887.58,1771.12,749.96,680.16,284.35,260.01,113.49,105.62,118.86,121.17
50006,Bellingham,WA,3283,5720.72,5264.09,2969.34,2638.5,1626.61,1608.65,623.03,542.98,153.26,134.88,171.98,157.32,170.3,176.1
50007,Bremerton,WA,3873,5892.47,5679.08,2907.22,2748.65,1943.2,1934.38,514.12,477.71,247.79,232.56,97.22,96.2,172.06,178.89
