STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TP12CI2,TP12CI3,TP12CI4,TP12CI5,TP12CI6,TP12CI7,TP12CI8,TP12CI9,TP12CI10,TP12CI11,TP12CI12,TP12CI13,TP12CI14,TP12CI15,TP12CI16,TP12CI17,TP12CI18,TP12CI19,TP12CI20,TP12CI21,TP12CI22,TP12CI23,TP12CI24,TP12CI25,TP12CI26,TP12CI27,TP12CI28,TP12CI29,TP12CI30,TP12CI31,TP12CI32,TP12CI33,TP12CI34,TP12CI35,TP12CI36,TP12CI37,TP12CI38,TP12CI39,TP12CI40,TP12CI41,TP12CI42,TP12CI43,TP12CI44,TP12CI45,TP12CI46,TP12CI47,TP12CI48,TP12CI49,TP12DI2,TP12DI3,TP12DI4,TP12DI5,TP12DI6,TP12DI7,TP12DI8,TP12DI9,TP12DI10,TP12DI11,TP12DI12,TP12DI13,TP12DI14,TP12DI15,TP12DI16,TP12DI17,TP12DI18,TP12DI19,TP12DI20,TP12DI21,TP12DI22,TP12DI23,TP12DI24,TP12DI25,TP12DI26,TP12DI27,TP12DI28,TP12DI29,TP12DI30,TP12DI31,TP12DI32,TP12DI33,TP12DI34,TP12DI35,TP12DI36,TP12DI37,TP12DI38,TP12DI39,TP12DI40,TP12DI41,TP12DI42,TP12DI43,TP12DI44,TP12DI45,TP12DI46,TP12DI47,TP12DI48,TP12DI49,TP12EI2,TP12EI3,TP12EI4,TP12EI5,TP12EI6,TP12EI7,TP12EI8,TP12EI9,TP12EI10,TP12EI11,TP12EI12,TP12EI13,TP12EI14,TP12EI15,TP12EI16,TP12EI17,TP12EI18,TP12EI19,TP12EI20,TP12EI21,TP12EI22,TP12EI23,TP12EI24,TP12EI25,TP12EI26,TP12EI27,TP12EI28,TP12EI29,TP12EI30,TP12EI31,TP12EI32,TP12EI33,TP12EI34,TP12EI35,TP12EI36,TP12EI37,TP12EI38,TP12EI39,TP12EI40,TP12EI41,TP12EI42,TP12EI43,TP12EI44,TP12EI45,TP12EI46,TP12EI47,TP12EI48,TP12EI49,TP12FI2,TP12FI3,TP12FI4,TP12FI5,TP12FI6,TP12FI7,TP12FI8,TP12FI9,TP12FI10,TP12FI11,TP12FI12,TP12FI13,TP12FI14,TP12FI15,TP12FI16,TP12FI17,TP12FI18,TP12FI19,TP12FI20,TP12FI21,TP12FI22,TP12FI23,TP12FI24,TP12FI25,TP12FI26,TP12FI27,TP12FI28,TP12FI29,TP12FI30,TP12FI31,TP12FI32,TP12FI33,TP12FI34,TP12FI35,TP12FI36,TP12FI37,TP12FI38,TP12FI39,TP12FI40,TP12FI41,TP12FI42,TP12FI43,TP12FI44,TP12FI45,TP12FI46,TP12FI47,TP12FI48,TP12FI49,TP12GI2,TP12GI3,TP12GI4,TP12GI5,TP12GI6,TP12GI7,TP12GI8,TP12GI9,TP12GI10,TP12GI11,TP12GI12,TP12GI13,TP12GI14,TP12GI15,TP12GI16,TP12GI17,TP12GI18,TP12GI19,TP12GI20,TP12GI21,TP12GI22,TP12GI23,TP12GI24,TP12GI25,TP12GI26,TP12GI27,TP12GI28,TP12GI29,TP12GI30,TP12GI31,TP12GI32,TP12GI33,TP12GI34,TP12GI35,TP12GI36,TP12GI37,TP12GI38,TP12GI39,TP12GI40,TP12GI41,TP12GI42,TP12GI43,TP12GI44,TP12GI45,TP12GI46,TP12GI47,TP12GI48,TP12GI49
51,51113,930200,Census Tract 9302,VA,38.453588,-78.33665,199.14,51113930200,VA02_MADISON,11,0,0,0,0,0,0,0,1,1,0,1,2,2,2,1,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,14,0,2,0,1,2,0,0,0,1,0,0,2,3,0,1,0,1,0,0,1,0,0,0,18,0,1,2,1,0,0,0,1,0,0,2,3,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,14,12,10,7,3,1,1,1,1,1,1,2,4,5,3,1,1,0,2,1,2,0,0,80,18,15,10,8,3,1,0,1,2,2,3,5,3,2,1,0,1,0,2,1,0,2,0
51,51115,951300,Census Tract 9513,VA,37.484607,-76.348614,35.29,51115951400,VA00_BOHANNON,6,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,0,0,2,0,0,0,0,1,4,0,1,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,7,3,7,5,2,1,2,3,1,0,1,2,3,3,5,0,1,3,0,0,0,1,0,48,3,2,8,5,2,0,1,1,2,1,0,4,2,5,3,2,4,0,2,1,0,0,0
51,51115,951400,Census Tract 9514,VA,37.388,-76.330889,50.64,51115951400,VA00_BOHANNON,9,0,0,1,1,0,0,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,2,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,39,10,3,1,1,0,0,2,3,3,0,0,1,1,1,5,1,2,0,1,2,1,0,1,36,6,8,2,0,1,2,0,0,1,1,4,1,4,0,2,1,1,0,1,0,1,0,0
51,51115,990100,Census Tract 9901,VA,37.408983,-76.201492,0,-80,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51117,930101,Census Tract 9301.01,VA,36.701383,-78.075668,48.41,51117930200,VA00_SOUTH HILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,4,1,1,3,0,0,2,7,6,4,5,4,2,0,0,0,0,0,0,0,0,0,27,5,0,2,1,0,0,2,2,5,0,3,2,3,0,0,0,2,0,0,0,0,0,0,29,3,5,2,2,0,1,1,0,1,1,0,4,4,2,1,1,1,0,0,0,0,0,0,28,6,5,4,1,0,0,0,1,0,1,4,1,2,0,1,0,0,2,0,0,0,0,0
51,51117,930102,Census Tract 9301.02,VA,36.598348,-78.113133,37.39,51117930200,VA00_SOUTH HILL,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,14,1,1,3,0,0,0,0,2,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,17,1,3,2,0,0,0,0,0,3,1,1,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,5,1,0,1,0,0,2,0,0,1,3,0,1,3,0,0,0,1,0,0,0,23,6,0,1,1,0,0,0,4,1,2,0,4,1,0,2,0,1,0,0,0,0,0,0
51,51117,930200,Census Tract 9302,VA,36.742483,-78.150044,34.96,51117930200,VA00_SOUTH HILL,7,0,1,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,48,4,3,5,0,2,0,0,2,4,4,4,6,2,2,5,1,0,1,0,3,0,0,0,58,3,2,5,1,0,0,0,1,5,7,11,8,1,0,4,2,2,0,2,2,2,0,0,5,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,2,1,3,3,1,0,0,9,5,5,3,4,0,0,1,0,0,0,0,0,0,0,23,5,4,1,2,0,0,0,1,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,55,6,14,11,3,4,1,0,2,1,3,3,1,2,1,0,1,0,0,0,1,1,0,0,47,10,7,7,2,3,0,0,2,4,0,6,1,0,2,0,1,1,0,1,0,0,0,0
51,51117,930300,Census Tract 9303,VA,36.728255,-78.249385,107.57,51117930200,VA00_SOUTH HILL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,2,0,0,0,6,8,2,2,2,3,2,0,1,0,1,1,0,0,0,17,2,2,1,0,0,0,0,2,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,15,3,2,1,0,1,0,0,0,1,0,0,1,1,0,2,0,1,1,0,1,0,0,0,26,7,4,5,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
51,51117,930400,Census Tract 9304,VA,36.791853,-78.445114,105.89,51117930400,VA00_CHASE CITY,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,13,1,2,0,0,1,0,1,0,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,18,0,1,3,0,0,0,0,1,1,0,2,1,1,1,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,3,4,2,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,2,2,4,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,14,12,2,5,0,0,0,3,0,0,2,1,2,1,1,1,1,0,0,2,1,0,0,44,6,9,4,3,4,0,0,0,2,0,1,0,1,3,5,0,0,0,1,0,2,2,1
51,51117,930500,Census Tract 9305,VA,36.709545,-78.558692,55.9,51117930400,VA00_CHASE CITY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,4,4,3,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,11,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
51,51117,930600,Census Tract 9306,VA,36.635435,-78.395407,104.38,51117930600,VA00_BOYDTON,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,4,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21,1,5,0,2,1,0,0,1,0,2,0,1,0,1,1,0,0,1,1,3,0,1,0
51,51117,930700,Census Tract 9307,VA,36.571144,-78.38533,71.37,51117930200,VA00_SOUTH HILL,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,2,0,5,2,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,1,0,0,0,20,2,3,0,1,3,0,0,1,0,0,0,1,1,2,4,2,0,0,0,0,0,0,0
51,51117,930800,Census Tract 9308,VA,36.606791,-78.651716,59.61,51117930800,VA00_BUFFALO JUNCTION,9,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,1,1,0,0,0,2,3,1,0,1,2,0,0,0,3,0,0,0,0,0,0,11,2,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,23,4,4,2,0,0,0,0,1,0,1,2,1,0,0,0,2,2,1,0,2,0,1,0,18,4,3,0,0,2,1,0,0,1,0,0,0,1,0,1,0,3,0,0,2,0,0,0
51,51119,950900,Census Tract 9509,VA,37.707916,-76.663912,52.1,51119950900,VA00_WATER VIEW,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,51119,951000,Census Tract 9510,VA,37.606311,-76.575998,41.95,51119950900,VA00_WATER VIEW,8,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,1,0,0,1,6,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,39,4,6,3,0,0,1,0,3,6,2,0,1,3,0,2,1,0,2,1,3,1,0,0,38,7,8,5,1,1,0,0,0,2,0,3,0,2,4,2,1,0,0,1,1,0,0,0
51,51119,951100,Census Tract 9511,VA,37.579995,-76.45106,23.21,51119951100,VA00_TOPPING,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,32,6,5,7,2,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,0,4,0,0,28,0,4,9,2,0,1,0,0,1,0,1,1,0,3,0,0,2,0,0,1,0,2,1
51,51119,951200,Census Tract 9512,VA,37.560044,-76.362035,13.04,51119951200,VA00_DELTAVILLE,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,2,0,1,0,0,0,0,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,1,0,0,1,2,3,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,51119,990100,Census Tract 9901,VA,37.561805,-76.222122,0,-80,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51121,20100,Census Tract 201,VA,37.224746,-80.427121,1.28,51121020500,VA00_BLACKSBURG,8,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,1,257,86,26,42,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,2,249,72,25,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,29,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,24,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,2,127,40,19,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,1,105,30,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51121,20201,Census Tract 202.01,VA,37.212669,-80.445484,2.11,51121020500,VA00_BLACKSBURG,8,0,0,0,0,0,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,562,30,22,11,5,21,42,41,109,115,62,49,18,16,4,3,1,4,1,4,1,2,1,0,379,27,17,10,8,9,15,22,62,69,63,36,11,12,4,4,2,6,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,2,2,0,1,4,3,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,75,4,1,3,2,10,14,5,17,8,3,2,0,3,0,1,1,0,0,1,0,0,0,0,49,6,2,1,1,4,7,8,7,5,2,2,0,1,1,0,0,0,0,2,0,0,0,0
51,51121,20202,Census Tract 202.02,VA,37.193841,-80.42502,2.28,51121020500,VA00_BLACKSBURG,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,0,1,4,3,2,1,0,0,1,0,1,0,0,0,0,1,0,13,0,1,1,0,0,0,0,3,1,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,2,0,0,0,1,3,6,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,14,5,2,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,22,3,2,3,1,0,1,0,3,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,15,4,1,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3
51,51121,20300,Census Tract 203,VA,37.246741,-80.454872,11.59,51121020500,VA00_BLACKSBURG,10,1,0,1,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,550,22,25,16,4,15,34,33,108,144,59,29,19,16,9,4,1,3,4,1,3,0,1,0,409,20,16,9,8,9,18,34,80,82,35,32,16,17,12,6,3,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,1,0,1,3,8,6,6,2,4,2,1,1,0,0,0,0,0,0,0,0,0,26,2,2,0,0,0,2,5,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,110,9,11,8,1,6,12,10,19,14,4,2,1,2,2,3,2,0,1,0,2,1,0,0,62,10,3,6,2,6,3,9,3,9,2,5,0,1,1,0,0,0,0,0,2,0,0,0
51,51121,20400,Census Tract 204,VA,37.253013,-80.419895,1.32,51121020500,VA00_BLACKSBURG,11,1,3,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,416,5,9,4,1,17,44,66,123,82,31,8,7,6,3,3,3,3,0,1,0,0,0,0,330,8,4,7,2,26,50,50,68,59,16,12,6,9,5,1,2,3,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,2,11,7,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,3,3,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,104,6,2,2,2,12,15,26,20,9,3,2,0,1,2,1,0,0,0,0,0,1,0,0,103,12,3,2,0,11,24,21,21,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0
