HSA #,HSA City,State,Resident Population (2006),"Acute Care Hospital Beds per 1,000 Residents (2006)","Hospital-based Registered Nurses per 1,000 Residents (2006)","FTE Hospital Employees per 1,000 Residents (2006)","Total Physicians per 100,000 Residents (2006)","Primary Care Physicians per 100,000 Residents (2006)","Total Specialists per 100,000 Residents (2006)","Medical Specialists per 100,000 Residents (2006)","Hospital-Based Physicians per 100,000 Residents (2006)","Surgeons per 100,000 Residents (2006)","Resident Physicians per 100,000 Residents (2006)","Allergists/ Immunologists per 100,000 Residents (2006)","Anesthesiologists per 100,000 Residents (2006)","Cardiologists per 100,000 Residents (2006)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2006)","Critical Care Physicians per 100,000 Residents (2006)","Dermatologists per 100,000 Residents (2006)","Emergency Medicine Physicians per 100,000 Residents (2006)","Endocrinologists per 100,000 Residents (2006)","Family Practice Physicians per 100,000 Residents (2006)","Geriatricians per 100,000 Residents (2006)","General Surgeons per 100,000 Residents (2006)","Gastroenterologists per 100,000 Residents (2006)","Hematologists/ Oncologists per 100,000 Residents (2006)","Infectious Disease Specialists per 100,000 Residents (2006)","Internal Medicine Physicians per 100,000 Residents (2006)","Neonatologists per 100,000 Residents (2006)","Nephrologists per 100,000 Residents (2006)","Neurosurgeons per 100,000 Residents (2006)","Neurologists per 100,000 Residents (2006)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2006)","Ophthalmologists per 100,000 Residents (2006)","Orthopedic Surgeons per 100,000 Residents (2006)","Otolaryngologists per 100,000 Residents (2006)","Pathologists per 100,000 Residents (2006)","Pediatricians per 100,000 Residents (2006)","Plastic & Reconstructive Surgeons per 100,000 Residents (2006)","Psychiatrists per 100,000 Residents (2006)","Pulmonologists per 100,000 Residents (2006)","Radiologists per 100,000 Residents (2006)","Radiation Oncologists per 100,000 Residents (2006)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2006)","Rheumatologists per 100,000 Residents (2006)","Urologists per 100,000 Residents (2006)","Vascular Surgeons per 100,000 Residents (2006)"
1064,Opelika,AL,133755,2.1927498105568,3.66267982155157,14.5920014304256,137.8651,51.7913,83.7204,29.7755,14.5635,30.4313,7.202,0.1648,4.7896,6.1055,2.1146,0.6872,2.4607,3.7676,0.1509,19.0618,0.0871,4.8982,1.8639,1.7003,1.8665,21.4591,0.1697,2.1438,0.3824,1.6004,29.9811,3.3554,7.1022,2.7876,2.1798,11.3822,1.3079,6.3681,1.4062,2.6924,0.763,2.462,1.3322,1.8445,0.7211
1065,Opp,AL,11801,3.95131320996628,3.8379042513428,15.7701141978044,130.3783,58.9157,68.6254,13.2154,15.8019,37.147,4.5506,0.4621,5.6062,1.6081,1.1783,0.4653,0.889,3.0532,0.3633,38.7034,0.051,4.2649,0.9541,0.5124,0.2821,9.9266,0.0968,0.6061,0.7423,1.1088,39.1277,3.0082,11.9433,2.7218,1.894,11.3352,0.9333,1.9915,0.4726,3.5092,0.4387,0.323,0.2917,3.1512,0.2494
1066,Ozark,AL,24699,3.14608443082959,4.12868454000317,16.2289280926077,137.8107,37.9333,98.0364,28.0252,22.9494,42.4349,8.5002,0.5638,10.237,3.6958,0.7151,0.5486,1.28,11.3634,0.5271,17.6136,0.0652,6.164,1.3121,0.7881,0.4201,13.5641,0.0946,0.8866,0.9445,3.0907,81.4001,3.1901,6.193,2.4501,2.4828,6.7675,1.2386,2.3318,0.7112,4.3675,0.6424,0.3524,0.375,4.6407,0.2731
1068,Phenix City,AL,62659,3.13497680894407,3.17903238684689,13.8796696275042,187.9567,82.9335,101.5478,34.8082,20.4695,37.6663,20.3936,0.8851,8.0043,7.1785,1.5051,0.6946,1.2771,4.3199,0.9082,55.4123,0.3314,8.511,2.9146,2.3279,0.8728,18.3602,0.6275,3.9907,1.1292,1.7788,41.4517,4.9521,6.7577,1.6445,2.1127,9.5139,1.4759,6.7899,1.105,6.6555,0.988,1.1591,1.0441,2.1627,0.6471
1070,Prattville,AL,40623,2.23018182957498,3.21663605226291,9.76256603683322,154.0119,66.7313,84.4456,22.8166,21.7138,35.5292,12.3377,0.6705,8.7896,3.0705,1.2488,0.6876,0.9705,3.3206,0.4497,33.7856,0.3315,6.5137,1.3395,4.0114,0.4869,23.9537,0.9103,1.1196,1.0807,1.9627,35.3343,3.3901,10.0747,1.9591,4.741,8.9511,0.8987,3.2275,0.8285,5.7347,0.6282,1.0078,0.4964,1.8135,0.7991
1071,Red Bay,AL,6432,4.5122327263178,5.14453516041981,19.9173303131366,172.8313,91.6924,77.5418,18.1113,18.3484,36.1297,9.1767,0.3863,6.6296,2.471,4.3645,0.9503,0.9264,3.8501,0.4296,71.6465,0.3532,7.2111,1.5912,1.0367,0.3228,13.0531,0.3114,1.0327,1.0633,1.0673,43.693,2.7678,4.5322,1.9742,2.8808,6.9888,1.2118,3.5587,0.9801,5.297,0.5713,0.616,0.3881,3.118,0.1655
1072,Roanoke,AL,14156,3.95266815587841,4.91692634530857,21.5551775117245,196.6416,77.2856,116.4913,40.2574,20.5611,44.9848,16.3184,0.2955,8.1895,14.842,0.8828,1.0654,2.0736,4.9883,0.2199,43.9925,0.1336,6.4275,2.2911,1.1696,1.5705,23.2451,0.1644,1.6641,0.8233,2.1974,72.9172,4.1343,8.6201,3.4412,3.2446,10.1857,2.0887,7.9796,1.2033,5.5298,0.6557,2.3732,0.9663,2.4146,0.731
1073,Russellville,AL,27637,4.84612295770468,5.66706982996199,18.1412519404557,153.7518,53.093,97.3584,23.1805,26.1231,43.545,12.1281,0.4914,12.7461,3.1916,0.7856,3.2531,1.1287,4.0229,0.3468,24.9197,0.1007,11.183,1.6038,1.3666,0.4071,19.2365,0.1485,1.3386,1.3291,0.8433,61.3883,3.6073,6.6285,2.3485,2.9725,8.9158,1.3326,3.7851,1.1201,7.9405,0.6591,0.5865,0.2309,3.3812,0.1808
1074,Scottsboro,AL,34132,4.96022805458762,6.06576773464143,22.0298798603666,238.0614,100.4391,135.571,32.4598,25.6352,65.1551,14.0635,0.7117,12.4818,5.3448,0.8646,1.2077,1.253,9.6323,0.4217,53.0265,0.0952,10.5743,2.0005,1.3285,0.7003,33.6093,0.8346,1.8211,1.1995,2.4094,87.0368,3.3843,17.4497,8.3409,5.0413,12.7428,1.9446,9.456,1.1347,12.5325,0.6691,1.4761,0.8016,2.0961,1.3934
1075,Selma,AL,66006,4.07673660062205,3.23076637794359,11.7901892676574,176.4664,72.6614,100.6455,32.9606,20.0837,40.4771,29.7023,0.4805,7.8439,5.4317,1.4877,1.9574,1.105,4.4386,1.7453,38.6294,0.3646,8.8313,1.4084,2.354,0.5245,23.5849,0.5077,2.2086,1.0984,6.0414,56.2929,4.9761,4.9282,2.0591,2.2387,10.9754,1.1004,5.4575,0.7666,5.9292,1.8939,0.889,0.5515,3.093,0.8669
1077,Sylacauga,AL,34009,4.73644820180545,5.1000244702594,19.237526576584,195.1158,63.206,129.1253,36.0265,24.7365,58.1329,40.1728,0.6262,11.4463,6.4313,1.4195,1.087,1.8944,5.067,0.6701,16.2078,0.478,12.6354,2.3725,1.9305,0.8988,33.5002,0.5791,3.2177,1.7838,4.8102,76.2435,5.9458,7.4892,5.5709,6.2082,13.0851,1.7022,6.4315,1.2519,14.0065,0.6798,1.3301,1.0082,4.82,0.3926
1078,Talladega,AL,37462,4.51356068651473,4.29877951806494,17.3278310197414,200.5478,64.8539,133.2557,32.5914,27.0633,65.2699,37.0128,0.5832,13.6046,6.4068,1.5353,1.122,1.7613,4.8245,0.6417,22.9598,0.4118,15.0934,2.0787,1.5786,0.9775,23.6534,0.4342,1.607,1.7959,4.8996,95.6547,8.1375,5.3143,5.8723,3.5774,18.8536,1.6951,5.3077,1.1162,7.3222,0.6465,1.2395,1.0043,4.9281,0.5125
1079,Tallassee,AL,11786,3.76751787055624,3.6981302197749,15.6153761619275,169.841,49.0946,119.2071,25.0086,27.2206,62.8174,8.2599,0.4536,13.3314,2.2302,1.3865,0.5762,0.9108,6.5074,0.2963,23.5899,0.1869,12.9339,3.8247,0.6773,0.5193,20.1239,0.6242,0.8235,1.0306,1.421,45.3581,3.1705,20.1752,10.3398,1.7598,5.1519,1.207,2.9737,0.6048,4.8859,0.4111,1.1851,0.4624,1.8696,0.7765
1080,Thomasville,AL,16735,6.22894677293116,4.83576769148904,19.8879182961555,192.2652,75.1815,114.291,28.9585,23.2989,52.9909,30.1493,0.5942,10.1931,5.4184,3.6088,1.3807,1.5775,4.4891,0.5002,45.6972,0.2662,12.962,2.5044,1.3438,1.0268,22.0251,0.553,1.5824,1.4382,2.47,58.6768,5.2656,7.7314,3.5376,3.7689,8.2295,1.5961,5.3601,1.6309,7.4464,0.9284,1.2057,0.8201,3.1965,0.6391
1081,Troy,AL,30887,4.20065219602502,5.01989417510676,15.2233657146895,162.6539,73.2475,86.2402,22.9365,20.7719,38.2892,12.0207,0.5318,8.2522,2.2566,1.1199,0.5483,0.8611,6.9175,0.3914,30.1834,0.1746,12.5506,1.0525,0.6791,0.3834,23.456,0.5167,3.489,1.1041,1.6997,42.4399,3.0914,5.8261,2.1409,1.8096,19.8778,1.0163,2.384,0.6094,7.4068,0.5031,0.7547,0.3831,1.8509,0.5642
1082,Tuscaloosa,AL,198035,3.30871766195965,4.71306472570158,17.3685500747052,182.6418,66.5303,113.6505,38.9075,21.0713,34.0445,27.206,1.7779,7.9387,4.6577,1.17,0.6328,3.2248,4.9304,0.9584,31.8699,1.3346,6.695,3.3591,1.8549,0.5888,25.0418,1.3355,1.1246,1.4787,4.6502,36.2796,2.7327,5.8637,4.0734,2.6731,9.3757,2.1465,17.1287,2.335,9.9987,1.401,2.2857,1.4341,2.3814,0.1168
1083,Union Springs,AL,11006,2.03794047960857,2.6565785523508,10.1360576727656,103.0675,36.8999,64.471,15.3203,16.1091,30.2535,7.6771,0.4668,5.2804,2.1443,2.6541,0.5142,0.7753,2.9406,0.3256,8.3814,0.21,4.9521,0.9536,0.6875,0.461,21.4912,0.6038,0.8329,1.0312,1.3999,43.412,3.2465,3.303,2.0382,1.4502,7.0401,1.0467,2.6501,0.5864,4.5806,0.4365,1.0351,0.4047,1.7413,0.8175
1084,Valley,AL,33932,3.76569276349228,4.42011014012392,16.1607522396074,205.3998,73.6039,129.2088,38.134,24.425,59.081,13.45,0.2404,11.2316,9.6545,0.5336,0.8146,1.3266,8.6547,0.2488,29.9139,0.1334,11.9919,4.4219,3.0682,0.7746,28.9454,0.1972,1.416,0.6429,1.6694,82.8124,5.9476,9.3831,6.71,4.8831,14.733,1.7747,5.409,0.9863,6.1336,0.5526,1.7286,0.5882,3.9793,0.5812
1085,Vernon,AL,9374,4.14781296545183,5.11997258884981,18.245196340074,186.2827,75.7358,107.7882,27.5448,21.2061,49.021,22.8212,0.6173,8.5209,2.8306,2.6959,0.7112,1.5437,6.3752,0.5723,38.4425,0.4124,11.1712,2.0458,1.657,0.4893,24.7526,0.8626,1.0343,1.7122,2.5028,74.1313,3.2628,5.1553,5.5565,3.2199,12.2145,1.8122,6.8617,1.3054,7.0708,0.516,1.2341,0.8374,2.2071,0.277
1086,Wedowee,AL,6538,5.55979189304755,6.01754974967076,27.1068040316214,219.1622,92.9668,124.314,35.0689,22.1534,48.298,26.6482,0.9122,8.3851,5.3661,3.0849,1.2604,2.5665,7.495,0.3564,58.7941,0.1266,7.6349,2.3468,1.0966,1.8395,20.2054,0.1733,2.1678,0.963,2.9143,76.2509,3.4232,7.4627,4.1276,3.1187,14.2351,1.8406,17.3816,1.2347,16.286,0.7707,1.8383,1.2622,2.9119,0.7648
1088,Winfield,AL,14600,4.79389131240406,5.38451798316155,21.6636966645875,208.8294,75.4457,131.0062,29.1422,25.1494,67.8966,35.72,0.5431,11.8827,2.8029,0.9642,1.0175,1.3411,8.4055,0.5066,29.6115,0.3671,13.9073,1.7267,1.3102,0.5466,29.7441,0.4565,0.9865,2.2667,2.3136,146.2625,4.9199,7.0896,5.1354,3.8064,16.2242,2.342,5.6195,1.0529,8.5138,0.4539,1.3214,0.7122,3.0011,0.3915
2001,Anchorage,AK,300064,2.17949220006172,3.65803444935661,12.3079202529041,222.3603,83.3102,136.1906,47.1631,26.9371,43.8908,13.8886,1.2569,13.4007,8.1271,0.891,1.1819,2.1257,9.9178,1.4137,45.3625,0.984,7.7515,3.324,3.4834,0.6563,23.7151,1.7365,1.3964,1.1298,1.8826,48.9022,5.5803,8.9507,4.0659,2.2717,13.9679,0.9384,13.3171,1.7202,6.2287,1.3997,3.3347,1.221,3.7589,0.0719
2002,Cordova,AK,2406,6.83504424135702,5.88718133445341,34.9846908670162,228.6337,119.4646,104.1585,26.807,27.0857,42.6186,12.5282,0.6178,13.3857,3.3057,0,0.9183,1.1578,6.8824,0.6802,58.1046,0.6842,6.9819,1.5266,1.802,0.5812,52.5958,0.7791,0.7346,1.0895,1.2298,59.2457,5.047,8.0054,4.0302,2.178,8.047,0.9431,6.2529,0.7714,5.0973,0.6656,2.3113,0.5916,3.1304,0.1288
2003,Fairbanks,AK,100536,2.49676914062868,5.14507782189899,16.8420670383377,250.6527,97.0684,151.2333,45.9525,28.2174,64.4332,11.9014,0.1869,15.4359,1.4855,1.1923,0.4163,2.6541,17.6601,0.2571,55.8084,1.4055,12.5832,0.7087,2.1147,0.2457,30.7777,0.2134,0.3387,0.6764,3.8331,69.1841,5.5797,16.6785,6.7477,3.8032,12.0783,1.5781,11.6106,0.3413,10.5808,1.6312,1.0555,0.2427,4.1663,0.1879
2004,Homer,AK,12291,2.64319611838915,5.24702462270789,19.2505258551602,229.4597,83.3599,143.3274,26.971,38.8819,65.6476,17.6305,0.4519,25.3945,2.0979,2.0522,0.7368,0.9151,12.6905,0.472,62.3573,0.384,13.8317,1.082,1.1554,0.4412,15.3787,0.522,0.5468,0.8757,0.9677,63.7148,11.8913,15.2844,3.6424,1.8016,5.4735,0.9443,10.3442,0.5144,10.086,0.4412,1.6293,0.393,2.4582,0.1046
2005,Juneau,AK,36424,3.20390602016876,5.001259707608,20.2411275928015,313.3285,144.2162,166.4525,43.5762,36.0256,62.8283,17.1804,0.4384,25.1499,2.3102,0.7861,0.7454,1.1933,18.6674,0.5065,94.396,1.0393,10.2156,1.2682,1.4009,0.5509,32.2249,0.4433,0.6202,0.8758,3.6259,53.437,9.0253,14.4434,4.928,6.699,15.8018,0.9255,19.7147,0.5877,10.5353,0.5385,3.9371,0.4553,6.9069,0.304
2006,Ketchikan,AK,18398,1.36973164856507,2.63379344172422,10.2785876367087,315.8393,149.4066,164.2144,37.0246,32.1644,70.3168,23.8521,0.6292,21.2372,2.5797,1.1597,1.0905,1.5374,14.9784,0.7191,87.5659,0.806,13.7774,1.6151,2.0507,0.9924,44.6754,0.5059,0.885,1.3376,1.9784,92.348,4.6887,17.2331,3.0211,8.2115,17.0972,1.2897,16.9078,0.6851,11.464,0.7583,2.2133,0.6594,2.4744,0.6706
2007,Kodiak,AK,13201,1.68422355933233,4.1785219675899,17.3108815166834,242.0834,107.2683,130.2865,26.4921,25.7358,65.5639,6.3831,0.2772,12.5138,2.1562,1.1543,0.6316,0.72,12.431,0.3545,74.5745,0.278,23.4297,0.8819,0.8821,0.199,33.6508,0.4088,0.4264,1.0444,0.7299,48.9248,5.3116,15.5036,3.5584,1.3382,3.6492,0.8889,10.7177,0.5055,10.4556,0.4152,1.7966,0.3427,3.4154,0.1091
2008,Nome,AK,6873,4.36014290422383,5.17818277274936,17.9899541362474,281.4117,141.1585,134.8699,54.2656,25.3319,40.7187,17.1552,1.071,12.2085,7.066,0.7498,0.9807,1.7701,19.2831,1.2929,117.2069,0.8317,7.334,3.0543,3.0759,0.5466,20.8967,1.5184,1.1916,1.0458,1.5366,47.1105,4.7967,8.2597,3.6115,1.8437,9.5409,0.8731,11.9931,1.4849,15.3018,1.2304,3.1855,1.1589,3.3334,0.0104
2009,Palmer,AK,75421,2.09965312434406,3.44805386370958,13.6911596173911,227.9864,87.2107,138.2061,38.114,30.624,61.3253,8.7614,0.4294,16.7333,4.1429,1.6683,0.6298,2.0276,14.4027,0.4773,54.0656,0.3505,12.2789,1.1693,2.6662,0.2712,21.8909,0.5709,0.5226,2.0653,2.0266,74.9233,5.5678,12.8004,4.2844,2.4324,10.8702,1.9537,6.6751,2.055,6.8254,1.9519,1.6893,0.4276,4.0026,0.0607
2010,Petersburg,AK,3872,6.68336216220912,10.3695617057185,49.0704958387173,454.9102,231.7354,225.8432,45.3421,44.4231,113.88,29.2723,0.7472,43.3464,2.8058,0,1.349,1.8882,15.7704,0.7545,172.1996,4.6917,28.6033,1.8888,2.4476,1.2449,33.2295,0.4914,1.0962,1.5983,2.5586,149.6653,8.9677,23.4908,5.4776,6.0804,23.7772,1.6413,19.4844,0.7626,20.8405,0.8179,3.2668,0.7154,5.5252,0.7328
2011,Seward,AK,5024,2.46275416967346,5.72543039263541,25.654320711332,158.0967,61.1391,94.2631,23.9774,23.787,38.9395,6.9898,0.6324,10.8718,3.2499,1.7406,0.7182,1.0593,6.4507,0.6474,39.7203,0.4735,6.3455,1.4612,1.4655,0.2899,11.4834,0.8404,0.5572,0.8496,0.8557,54.1117,3.9839,7.2391,3.2454,1.4083,8.9693,0.806,6.3406,0.7047,3.8499,0.5734,1.9791,0.5708,2.5416,0.0762
2012,Sitka,AK,9476,4.26069836651836,7.15074513987408,36.3092762008253,297.5748,159.4544,137.7073,32.1517,30.5067,47.8653,13.7865,0.361,19.9859,1.8981,2.3371,0.6709,0.9204,11.5756,0.4346,95.7132,6.9336,12.6187,1.0022,1.2277,0.4972,35.102,0.3566,0.508,0.9046,1.2046,55.9133,4.43,7.3387,2.7834,2.4973,27.8241,0.8746,22.3078,0.4338,21.2882,0.452,1.6438,0.396,3.0658,0.3303
2013,Soldotna,AK,33952,2.62235950264952,4.48719183372919,18.4037895630114,259.0489,112.067,144.3125,40.997,24.8134,68.2193,14.7503,0.4624,11.5672,2.6295,0.6505,0.8491,3.6535,21.8227,0.5283,67.3213,0.3687,11.3154,1.2192,1.1814,0.3074,35.8034,0.6321,0.5282,0.9851,0.897,100.589,7.2312,16.7058,5.6189,4.4142,8.7604,0.9313,8.1085,0.5872,7.5041,0.4868,1.8811,0.4468,2.6151,0.2476
2014,Valdez,AK,4309,3.67915757041605,4.22107821363331,18.2947093188074,171.9832,103.0326,61.3548,21.2802,15.2041,17.6059,6.1639,0.6041,5.2611,3.8187,0,0.4791,1.0814,4.2341,0.5648,80.5333,0.4591,3.1657,1.4626,1.4848,0.2923,13.5282,0.7642,0.6777,0.4785,0.9462,21.6358,2.1372,3.5147,1.5597,0.999,7.6507,0.4207,5.735,0.8575,3.1065,0.6327,1.3377,0.5606,1.4094,0.0062
2015,Wrangell,AK,2227,8.79334057225382,9.01197509901864,36.0587344049309,522.7185,270.5638,258.0256,60.3304,51.7521,120.3821,40.7429,1.318,51.2568,4.7554,0.922,2.1057,3.2568,18.4729,1.4912,205.8457,1.3528,36.3459,3.3416,4.0005,2.1236,37.0641,1.2116,1.6404,1.8913,4.4191,210.0138,8.0223,16.4328,6.1017,7.8401,24.7894,2.0813,20.721,1.2049,17.1657,1.3867,4.2982,1.2459,4.6064,0.6188
2016,Barrow,AK,5836,4.99654663767769,8.70199242215585,34.7246916555137,363.3285,198.0817,149.6878,58.6357,26.8818,43.4555,14.7911,1.4745,13.4406,11.5378,0,1.2532,2.5562,10.6536,1.8844,169.7318,1.1719,7.9048,4.5829,4.8952,0.8167,30.7118,2.1129,1.8925,1.1451,2.2363,50.162,5.7017,8.7669,3.6718,2.213,11.8452,0.8862,16.6273,2.3656,6.1418,1.9581,4.174,1.7156,3.8309,0.0368
2017,Bethel,AK,23445,4.24650177824193,2.985034567349,16.4506026076767,254.5088,124.6939,117.9033,41.4098,24.4881,42.1548,9.4145,0.7943,11.346,6.7225,1.076,0.7906,1.4247,11.1913,1.0817,100.6004,0.648,6.9326,2.7384,2.864,0.4763,17.868,1.1366,1.0982,1.0573,1.2717,60.2655,4.8518,7.4588,3.0227,1.4654,12.8846,0.7826,9.2957,1.3788,3.9736,1.1505,2.9764,1.0429,3.2624,0.0515
2018,Dillingham,AK,5216,4.05272076450937,7.42944091588103,17.0281220907107,295.6537,201.4988,70.1793,18.9757,20.2939,27.1298,5.793,0.4282,8.6722,2.9715,0,0.5333,0.7045,4.533,0.5251,199.4411,0.3438,4.8397,1.2413,1.2552,0.2254,8.7995,0.617,0.4991,0.7264,0.6228,33.4258,3.3287,5.325,2.3379,0.9739,4.0323,0.5866,4.6984,0.6178,2.6524,0.5021,1.6349,0.4615,2.2358,0.0417
2019,Kotzebue,AK,7374,4.3393104051566,10.4262048045612,15.863042656021,255.5497,141.4337,97.2577,33.7524,22.4618,31.6873,8.0973,0.7497,9.8881,6.3908,0,0.7131,1.3518,6.4084,1.0207,135.7257,0.614,6.2356,2.6354,2.6968,0.4483,16.9647,1.072,1.0444,0.9244,1.2133,32.6491,4.2869,6.7695,2.7113,1.3096,5.3916,0.6663,8.7982,1.3082,3.5968,1.0787,2.7451,0.982,2.9576,0
3002,Bisbee,AZ,9817,3.00082327669951,5.19225425797523,20.4714156965415,245.1592,86.686,156.0492,43.8737,36.056,61.6087,33.8684,0.704,23.8937,3.8524,0.9373,2.6261,3.9063,13.5442,0.5033,40.8925,1.4222,9.9775,2.6871,1.5629,1.3631,24.3324,0.5449,1.0645,2.0393,2.9295,106.1089,6.8837,8.5437,3.4431,4.7278,23.2551,2.6928,10.9725,1.1596,12.6231,1.6927,1.7753,0.8122,4.3594,1.1552
3003,Bullhead City,AZ,66039,3.14948287295709,3.71527983194135,13.1399799952222,217.2596,77.0555,137.7754,41.6085,34.793,49.834,12.5705,0.419,21.1253,6.0677,2.3065,2.1779,1.4634,10.6768,0.5126,35.682,0.5318,8.4081,3.2593,1.9058,0.4581,28.4211,0.6007,0.8204,1.0824,4.8581,92.2261,5.0655,7.1451,3.0714,2.7852,12.6275,2.1968,7.3984,2.6579,10.861,1.3173,2.3427,1.4033,1.8836,0.3767
3004,Casa Grande,AZ,95770,3.1478740264807,4.40747864118803,15.8109374130576,185.7416,62.4781,120.8012,36.1542,28.0109,45.9064,13.6634,0.4056,14.522,7.0094,0.971,3.1443,1.569,8.0973,0.4918,30.6666,0.5378,9.1725,2.1586,2.0941,0.5567,24.7231,0.3567,1.737,0.9973,2.2339,75.9332,3.7272,7.0223,2.4796,3.4578,8.5551,1.5171,7.0743,1.8935,7.0155,2.4074,1.736,0.526,2.5458,0.5638
3005,Chandler,AZ,223889,1.65623287440201,2.89685536403531,9.82554587237605,141.8391,48.9414,90.1273,34.0704,21.6459,27.9928,12.7303,0.6269,8.9852,6.0597,1.3964,0.818,2.6444,8.1466,0.4926,24.4087,0.7151,5.0537,3.6246,1.9844,0.6932,17.1717,0.2426,0.9492,0.5629,1.519,37.4174,3.6041,4.809,1.2767,2.0685,7.8967,1.2917,5.1296,1.5579,6.1278,1.2432,0.9663,0.7308,1.3714,0.4397
3006,Cottonwood,AZ,68541,2.12698606396714,4.71171977733994,13.4116239931903,247.5736,81.5092,163.279,50.1708,30.1167,63.7409,11.8073,0.4205,18.8705,6.4133,1.5285,1.3781,5.1591,21.1078,0.3928,39.4562,0.3109,13.0102,3.0783,1.4634,1.3239,24.2721,0.5624,0.5872,2.2526,4.2867,110.9153,5.7813,10.1388,4.3086,2.8137,20.1041,3.4692,16.9366,1.3787,24.5139,1.8619,1.5822,0.3661,2.1392,0.4123
3007,Douglas,AZ,21577,2.75625203882257,3.25339118213793,14.0046971690215,191.6349,68.5695,120.5169,45.9794,28.811,38.4111,26.7289,0.4275,15.6754,3.2114,0.2113,1.302,2.4047,10.6999,0.4201,32.5002,4.7243,7.2591,2.0066,1.383,5.1216,29.2895,0.3485,0.9436,1.2727,1.9543,52.8968,5.105,5.2446,2.1556,2.4047,8.9409,1.5846,6.2025,1.0068,10.0409,5.2815,1.1667,0.688,3.0891,0.8232
3008,Flagstaff,AZ,90664,2.05174002488361,5.55900814304308,15.3959168640267,171.5705,57.3776,111.7678,35.745,25.1143,35.6211,7.7597,0.6724,11.8349,5.6586,1.4246,1.2351,2.864,9.2044,0.1654,29.8513,0.1737,7.5239,3.0457,1.7985,0.8339,16.8457,0.6776,1.0451,1.2067,1.1773,43.9975,3.0683,6.6008,1.953,2.9598,10.1833,1.7405,11.6751,1.0505,5.5388,0.2224,3.5285,0.7905,1.1988,0.735
3009,Florence,AZ,20716,1.91947362791874,2.60618363060668,8.74471192849137,203.1993,92.0785,108.8957,36.2524,24.1479,35.618,17.9372,0.6789,10.9273,6.4249,0.6648,1.9222,2.2042,6.231,1.032,45.8819,0.7941,5.3341,2.6914,2.1998,0.832,23.8939,0.6228,1.8585,0.6442,2.9832,99.0571,3.1763,4.2812,1.9358,2.7496,24.6226,2.1687,7.4536,1.9939,6.5086,1.722,1.4686,0.9108,1.4332,0.4036
3010,Ganado,AZ,29529,3.93111308860127,5.42301606778639,26.3971283137875,265.2436,118.0119,142.2399,38.3984,24.8126,66.6427,20.3975,0.2632,11.5851,4.5298,0.7682,3.5598,1.2452,11.5545,1.002,54.7952,0.9492,22.9292,1.7822,1.968,1.7979,39.098,0.6059,2.2624,1.0002,2.4228,92.4744,8.2138,7.4101,2.9443,3.0133,23.6732,1.3066,8.4144,1.5246,4.3749,0.654,1.3371,0.5554,2.0146,0.3848
3014,Kingman,AZ,59557,3.07308911573415,4.61149811998449,18.4891171101331,209.1704,60.1378,146.5554,45.2777,36.7329,52.8521,14.5042,0.2767,22.5914,7.3453,2.9881,2.5605,4.6497,9.7874,0.3811,26.5483,1.6029,11.617,2.224,1.8006,0.3382,24.0662,0.4972,2.879,1.1778,5.1711,87.4934,4.7634,6.1159,2.374,3.6203,9.0511,2.2179,9.2898,2.8903,8.9546,0.3478,1.2419,0.338,3.001,0.4474
3015,Lake Havasu City,AZ,60775,1.8689733389526,2.47886622960414,10.0068962123401,198.5141,55.9142,139.417,35.5052,34.9206,59.1372,12.314,0.3965,21.2968,4.0757,2.5564,2.5116,1.0666,15.079,0.4352,22.2099,0.3867,8.4192,1.9821,1.4977,0.3787,20.7075,0.5811,1.4558,1.1179,4.5112,113.5757,3.5548,9.8405,4.1383,3.6887,14.1493,5.4485,6.8892,0.6018,11.4005,0.3197,2.0517,1.2725,2.9965,1.0284
3016,Mesa,AZ,1028979,1.58710570692772,2.32594576278999,7.96024518181217,139.2469,47.9436,88.72,31.4162,21.2527,27.8248,12.084,0.7554,8.4599,5.3284,0.7339,1.1874,2.0698,6.2544,0.7284,22.9321,0.3091,4.6578,2.9651,1.5746,0.6912,16.897,0.2151,1.4068,0.6871,2.2349,35.8483,3.5846,4.783,1.9325,2.5961,8.3415,1.496,6.213,1.7117,7.1398,0.7853,1.1079,0.8054,1.5736,0.6479
3019,Page,AZ,10736,4.42946620800297,6.18349760453654,24.09627495019,229.7375,91.9673,134.6755,35.8978,27.4793,64.7573,27.9973,0.3693,14.626,3.5651,2.3363,1.0822,1.5755,15.055,0.3794,61.8409,0.3213,19.0063,1.7769,1.1882,0.579,24.7681,0.5666,1.1074,1.2846,1.4994,107.6933,4.3887,7.3189,2.0864,2.273,7.7867,1.8669,5.4571,0.9621,12.5008,0.4931,2.109,0.5287,1.9638,0.7517
3020,Parker,AZ,21043,3.49666103499878,4.16247790732368,17.7794625120912,265.9778,107.8355,156.6263,46.1664,33.544,58.2073,20.9458,0.7819,20.3174,5.4963,0.3755,5.6622,2.182,19.1628,0.9862,51.4608,1.2736,13.4031,2.4822,1.4775,0.8571,32.423,1.253,1.4954,1.6037,3.7665,129.8622,3.7083,9.044,3.4414,4.3985,27.9503,3.7923,15.3352,1.2348,12.6167,0.5936,2.016,0.877,2.3125,0.6443
